ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
70;0.032924321750003836;{26, 6};{0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 19, 25, 26, 31, 32, 33, 37, 38, 45, 46, 48, 49};0:00:03.250311;0.02356083778539234;{10, 23};{0, 1, 2, 5, 8, 10, 16, 18, 20, 21, 22, 23, 28, 30, 31, 32, 33, 34, 37, 39, 40, 41, 45, 46, 48};0:00:00.003988
71;0.0047664645231735745;{12, 30};{2, 4, 5, 6, 7, 8, 11, 12, 13, 14, 17, 19, 21, 23, 25, 28, 30, 32, 36, 37, 39, 43, 44, 46, 49};0:00:03.407890;0.005420810313160725;{13, 29};{1, 2, 3, 6, 7, 11, 13, 14, 16, 18, 20, 21, 22, 29, 34, 35, 37, 38, 41, 42, 43, 44, 45, 46, 49};0:00:00.002991
72;0.0177378528906734;{41, 1};{0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 17, 21, 22, 24, 27, 28, 31, 32, 33, 34, 35, 36, 41, 45, 46};0:00:04.717387;0.0177378528906734;{41, 1};{1, 2, 4, 5, 7, 9, 10, 12, 13, 14, 15, 21, 23, 25, 27, 28, 30, 36, 38, 39, 40, 41, 42, 44, 46};0:00:00.002992
73;0.03803287656541024;{32, 16};{0, 2, 3, 4, 6, 7, 10, 12, 14, 15, 16, 18, 19, 20, 24, 27, 29, 31, 32, 34, 37, 43, 44, 45, 48};0:00:02.931166;0.01378682745219651;{4, 38};{1, 3, 4, 5, 6, 8, 11, 12, 13, 14, 17, 18, 20, 21, 22, 24, 26, 28, 31, 34, 38, 40, 46, 47, 48};0:00:00.002991
74;0.014769684705149963;{44, 31};{0, 5, 6, 7, 13, 14, 16, 17, 20, 23, 24, 25, 27, 28, 29, 31, 32, 33, 35, 40, 41, 43, 44, 46, 47};0:00:01.583765;0.026239416812760444;{5, 29};{0, 5, 6, 8, 9, 11, 16, 17, 18, 19, 22, 23, 24, 26, 29, 30, 34, 35, 40, 41, 42, 43, 46, 47, 49};0:00:00.003019
75;0.019409493138757377;{8, 38};{1, 2, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 22, 23, 26, 27, 33, 34, 38, 39, 40, 44, 45};0:00:02.297829;0.009074881178035519;{49, 45};{2, 6, 7, 9, 10, 12, 14, 15, 17, 22, 24, 26, 27, 30, 31, 32, 33, 35, 37, 39, 42, 43, 45, 48, 49};0:00:00.001994
76;0.019063121756960528;{8, 45};{0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 18, 19, 21, 23, 25, 27, 29, 32, 33, 36, 42, 45, 47};0:00:02.481366;0.02004168175923179;{40, 36};{0, 1, 5, 7, 9, 12, 16, 18, 19, 23, 24, 25, 27, 30, 31, 32, 35, 36, 37, 40, 41, 42, 44, 46, 49};0:00:00.001995
77;0.012949579458200206;{48, 20};{0, 1, 2, 4, 8, 10, 12, 17, 19, 20, 21, 22, 23, 27, 28, 31, 34, 35, 37, 39, 40, 41, 47, 48, 49};0:00:02.245996;0.023455852467888158;{10, 13};{0, 5, 6, 10, 11, 12, 13, 17, 18, 21, 23, 24, 25, 27, 28, 33, 36, 39, 40, 42, 43, 45, 46, 47, 49};0:00:00.001994
78;0.01460066146402738;{8, 5};{1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 19, 21, 23, 24, 25, 28, 29, 30, 33, 40, 42, 45, 46, 48, 49};0:00:03.519592;0.008697350194278222;{28, 14};{0, 2, 4, 5, 8, 10, 12, 14, 18, 19, 21, 22, 23, 24, 26, 28, 30, 33, 34, 35, 36, 38, 42, 43, 47};0:00:00.002992
79;0.025878170257672774;{29, 15};{0, 1, 2, 3, 6, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 31, 32, 38, 40, 42, 46};0:00:02.630966;0.03747839222333361;{36, 31};{3, 6, 7, 9, 11, 13, 15, 16, 18, 19, 21, 22, 23, 26, 31, 33, 34, 36, 37, 39, 41, 44, 46, 47, 48};0:00:00.002994
80;0.018657113335784212;{41, 23};{0, 2, 6, 7, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 28, 30, 33, 35, 36, 41, 44, 45};0:00:03.531556;0.005528400429642869;{26, 13};{7, 10, 11, 13, 14, 15, 16, 18, 23, 24, 26, 27, 28, 30, 31, 32, 34, 37, 38, 40, 41, 42, 44, 46, 49};0:00:00.001994
81;0.03281216368574483;{18, 20};{0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 16, 18, 20, 21, 22, 23, 24, 25, 27, 31, 32, 38, 41, 47};0:00:03.443793;0.03281216368574483;{18, 20};{0, 5, 8, 9, 11, 14, 17, 18, 19, 20, 21, 25, 26, 28, 30, 33, 34, 38, 39, 41, 43, 44, 45, 46, 47};0:00:00.001994
82;0.03322755279470862;{42, 26};{0, 3, 4, 6, 7, 9, 11, 12, 14, 18, 19, 20, 24, 25, 26, 29, 31, 33, 34, 35, 36, 39, 42, 43, 48};0:00:02.681832;0.023221438105155687;{19, 44};{1, 3, 4, 5, 7, 8, 9, 10, 13, 15, 19, 21, 23, 24, 25, 27, 29, 33, 34, 38, 41, 43, 44, 45, 47};0:00:00.002992
83;0.024173328591590416;{10, 6};{3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 18, 19, 22, 24, 25, 26, 28, 29, 34, 36, 39, 42, 45, 46, 47};0:00:01.764281;0.018837833398018665;{41, 11};{0, 3, 5, 6, 8, 9, 10, 11, 14, 17, 23, 25, 26, 28, 30, 31, 32, 35, 36, 38, 41, 43, 46, 47, 49};0:00:00.002992
84;0.011054882918474935;{35, 45};{0, 1, 2, 3, 4, 5, 6, 8, 9, 12, 14, 17, 18, 21, 24, 26, 28, 35, 37, 38, 39, 40, 45, 47, 49};0:00:02.836418;0.0032863646039704257;{42, 39};{1, 2, 5, 10, 13, 16, 21, 23, 25, 26, 27, 28, 29, 31, 32, 33, 35, 37, 38, 39, 41, 42, 43, 45, 48};0:00:00.002991
85;0.022056250366354526;{2, 23};{0, 2, 3, 5, 7, 8, 13, 14, 15, 17, 20, 21, 23, 24, 25, 27, 30, 32, 35, 39, 40, 43, 45, 47, 48};0:00:02.815473;0.022056250366354526;{2, 23};{1, 2, 5, 8, 9, 12, 18, 19, 23, 24, 25, 29, 31, 32, 33, 36, 37, 38, 39, 41, 44, 45, 46, 47, 48};0:00:00.002991
86;0.03567731523440604;{4, 23};{0, 1, 4, 5, 6, 7, 8, 9, 10, 13, 15, 16, 22, 23, 24, 32, 33, 34, 35, 38, 39, 40, 42, 43, 45};0:00:03.064807;0.03370998094884703;{28, 6};{1, 6, 8, 11, 12, 13, 16, 17, 20, 22, 23, 24, 26, 27, 28, 30, 31, 40, 41, 43, 44, 45, 46, 48, 49};0:00:00.002992
87;0.04027101053501588;{0, 42};{0, 1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 24, 31, 32, 33, 34, 35, 36, 41, 42, 45, 49};0:00:03.613339;0.04027101053501588;{0, 42};{0, 2, 7, 9, 11, 12, 13, 14, 17, 18, 20, 21, 23, 25, 26, 27, 28, 33, 37, 40, 41, 42, 43, 45, 46};0:00:00.001995
88;0.012046994360229357;{25, 11};{2, 4, 5, 6, 7, 8, 11, 13, 15, 16, 17, 18, 22, 23, 25, 28, 30, 32, 33, 36, 37, 38, 39, 41, 43};0:00:01.984695;0.011769335168890716;{42, 23};{0, 1, 3, 6, 7, 10, 11, 17, 18, 19, 21, 23, 25, 26, 30, 31, 32, 35, 38, 39, 40, 41, 42, 48, 49};0:00:00.002992
89;0.016658213145376813;{20, 30};{0, 1, 2, 6, 8, 10, 11, 12, 15, 16, 18, 20, 21, 24, 27, 29, 30, 31, 32, 35, 36, 41, 42, 45, 48};0:00:01.547862;0.02348411214720327;{40, 41};{3, 5, 7, 8, 12, 14, 19, 21, 22, 23, 26, 27, 33, 34, 35, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49};0:00:00.002991
90;0.0017847494595676424;{21, 46};{0, 2, 3, 5, 6, 9, 10, 12, 14, 18, 20, 21, 25, 29, 31, 33, 34, 35, 40, 43, 44, 45, 46, 47, 49};0:00:01.598726;0.0017847494595676424;{21, 46};{3, 5, 6, 8, 9, 11, 14, 15, 17, 20, 21, 22, 24, 25, 30, 31, 32, 36, 37, 39, 41, 42, 44, 45, 46};0:00:00.002013
91;0.02551720840610492;{3, 39};{1, 3, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 23, 24, 26, 27, 31, 32, 37, 39, 40, 43, 45};0:00:01.755289;0.009580513756565994;{17, 30};{0, 2, 3, 4, 6, 9, 10, 11, 17, 21, 23, 25, 26, 27, 30, 31, 32, 35, 38, 39, 41, 43, 44, 45, 49};0:00:00.003989
92;0.013230695006793301;{44, 23};{0, 1, 2, 3, 5, 6, 8, 11, 13, 14, 17, 18, 19, 20, 23, 28, 31, 32, 34, 37, 38, 39, 41, 42, 44};0:00:03.431825;0.02551535834980582;{42, 11};{0, 2, 5, 7, 11, 12, 16, 21, 25, 27, 28, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 42, 43, 45, 46};0:00:00.003990
93;0.008890554141833956;{48, 20};{1, 3, 5, 6, 7, 8, 10, 11, 12, 16, 17, 18, 20, 21, 23, 25, 27, 30, 32, 37, 39, 43, 45, 48, 49};0:00:03.846716;0.0009176984486346925;{36, 21};{1, 2, 5, 6, 7, 11, 12, 13, 15, 18, 21, 24, 27, 28, 29, 30, 31, 34, 36, 38, 40, 43, 46, 47, 49};0:00:00.002991
94;0.011720629420056024;{7, 47};{0, 2, 3, 4, 5, 6, 7, 9, 11, 12, 17, 20, 21, 23, 25, 26, 27, 28, 31, 35, 38, 40, 42, 44, 47};0:00:03.074778;0.011720629420056024;{7, 47};{0, 1, 4, 5, 7, 14, 15, 16, 18, 19, 21, 22, 26, 28, 31, 32, 35, 37, 38, 41, 42, 43, 45, 46, 47};0:00:00.002992
95;0.022142127407527825;{3, 23};{0, 1, 2, 3, 6, 7, 8, 11, 12, 14, 17, 20, 23, 24, 32, 34, 36, 37, 38, 39, 41, 45, 46, 47, 48};0:00:02.425516;0.03278806914995752;{38, 39};{1, 4, 6, 8, 9, 10, 13, 14, 17, 18, 19, 20, 21, 24, 26, 28, 29, 31, 32, 35, 38, 39, 44, 46, 48};0:00:00.002992
96;0.002625175106583528;{27, 23};{0, 1, 2, 3, 7, 8, 9, 10, 11, 12, 15, 16, 19, 20, 21, 23, 24, 25, 26, 27, 28, 30, 32, 42, 48};0:00:05.493315;0.004019559996271101;{40, 32};{0, 1, 2, 6, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22, 26, 28, 31, 32, 33, 34, 35, 37, 40, 44, 49};0:00:00.003989
97;0.01547914800343671;{48, 9};{0, 2, 4, 6, 7, 9, 10, 11, 13, 14, 15, 18, 19, 22, 23, 29, 39, 40, 41, 43, 44, 45, 46, 48, 49};0:00:01.742341;0.007880512390467342;{41, 35};{3, 5, 6, 7, 10, 13, 17, 18, 19, 20, 23, 25, 27, 31, 32, 33, 34, 35, 38, 41, 42, 44, 45, 46, 49};0:00:00.001994
98;0.019291019281362995;{20, 30};{1, 4, 9, 10, 11, 13, 16, 18, 20, 22, 24, 26, 27, 28, 30, 32, 34, 39, 40, 42, 44, 46, 47, 48, 49};0:00:04.861006;0.019356137971323552;{0, 18};{0, 1, 2, 3, 5, 6, 8, 11, 12, 13, 14, 18, 19, 21, 22, 23, 25, 31, 34, 35, 39, 43, 45, 47, 49};0:00:00.002991
99;0.022846574368261204;{48, 27};{2, 6, 7, 8, 10, 16, 17, 18, 22, 23, 24, 26, 27, 30, 31, 32, 33, 37, 39, 40, 41, 42, 45, 48, 49};0:00:02.891269;0.022846574368261204;{48, 27};{0, 2, 6, 7, 9, 10, 14, 15, 16, 17, 20, 21, 22, 26, 27, 28, 29, 30, 34, 35, 37, 43, 46, 47, 48};0:00:00.002992
100;0.003317064926992782;{17, 3};{0, 2, 3, 4, 5, 6, 7, 9, 16, 17, 19, 20, 24, 29, 32, 33, 34, 36, 37, 40, 41, 43, 44, 45, 46};0:00:02.259958;0.024450019655735403;{36, 5};{0, 5, 6, 11, 13, 15, 18, 20, 21, 22, 23, 25, 28, 30, 32, 34, 36, 37, 38, 39, 40, 45, 46, 47, 48};0:00:00.001994
