ponovitev;najmanjsaRazdalja_B;najblizjiPar_B;tocke_B;casIzvajanja_B;najmanjsaRazdalja_P;najblizjiPar_P;tocke_;casIzvajanja_P
82;0.056071335223516386;{42, 44};{0, 1, 3, 4, 6, 9, 10, 16, 17, 19, 25, 26, 31, 34, 36, 38, 42, 44, 45, 46};0:00:01.981703;0.023933861714390044;{34, 35};{3, 8, 10, 18, 20, 21, 26, 29, 32, 33, 34, 35, 37, 38, 42, 43, 44, 46, 48, 49};0:00:00.001994
83;0.03476827099061633;{18, 43};{0, 1, 2, 4, 7, 8, 9, 12, 13, 17, 18, 19, 21, 24, 26, 32, 36, 37, 38, 43};0:00:03.540535;0.016045035221485995;{26, 46};{2, 3, 4, 6, 7, 9, 10, 14, 19, 20, 21, 22, 25, 26, 30, 33, 39, 40, 42, 46};0:00:00.001995
84;0.010878327467461313;{34, 39};{2, 3, 4, 5, 7, 9, 10, 13, 15, 17, 18, 23, 24, 27, 30, 34, 39, 43, 44, 49};0:00:04.895910;0.05871121440453306;{16, 17};{1, 3, 4, 8, 9, 10, 14, 15, 16, 17, 21, 24, 28, 31, 32, 35, 36, 40, 41, 48};0:00:00.003990
85;0.01731875748976432;{26, 29};{0, 3, 4, 5, 6, 8, 9, 10, 11, 14, 19, 24, 26, 29, 33, 37, 39, 40, 47, 49};0:00:04.668519;0.002380519796529505;{24, 44};{7, 8, 13, 14, 16, 17, 20, 21, 23, 24, 25, 28, 32, 34, 36, 40, 44, 47, 48, 49};0:00:00.002991
86;0.010936914236946581;{0, 12};{0, 1, 2, 3, 4, 9, 10, 11, 12, 13, 15, 19, 22, 23, 24, 26, 30, 35, 39, 45};0:00:02.258961;0.010936914236946581;{0, 12};{0, 2, 6, 8, 11, 12, 13, 16, 17, 20, 25, 27, 29, 30, 37, 38, 42, 44, 45, 49};0:00:00.001994
87;0.028850336139999055;{11, 47};{0, 3, 4, 9, 11, 13, 14, 15, 16, 19, 20, 22, 23, 27, 29, 34, 36, 42, 47, 49};0:00:04.119004;0.025604202808724285;{48, 14};{2, 3, 6, 7, 11, 12, 14, 15, 18, 20, 26, 29, 30, 37, 40, 41, 43, 45, 47, 48};0:00:00.001979
88;0.027739251000923882;{48, 32};{0, 1, 6, 9, 10, 11, 12, 16, 23, 25, 29, 30, 31, 32, 35, 38, 39, 40, 45, 48};0:00:02.801510;0.05874955809199856;{8, 12};{2, 3, 4, 6, 7, 8, 10, 12, 13, 14, 18, 19, 21, 22, 27, 34, 39, 46, 47, 49};0:00:00.001996
89;0.031330559576175046;{15, 23};{0, 1, 2, 3, 6, 7, 9, 15, 17, 21, 22, 23, 26, 28, 33, 36, 38, 40, 44, 49};0:00:03.763936;0.05121085304462187;{10, 3};{0, 3, 7, 9, 10, 14, 16, 17, 19, 20, 24, 27, 28, 32, 35, 36, 38, 39, 40, 45};0:00:00.001996
90;0.015741265027584682;{2, 39};{0, 2, 4, 5, 10, 11, 12, 13, 17, 20, 21, 22, 30, 32, 34, 36, 38, 39, 42, 49};0:00:00.008977;0.015741265027584682;{2, 39};{2, 4, 7, 8, 13, 17, 22, 24, 25, 28, 29, 31, 35, 37, 39, 40, 41, 42, 44, 46};0:00:00.001992
91;0.014833666406763299;{36, 14};{0, 4, 9, 11, 14, 17, 19, 20, 21, 23, 25, 29, 30, 34, 35, 36, 37, 39, 41, 46};0:00:03.010963;0.010157726972735379;{30, 15};{6, 11, 14, 15, 18, 22, 23, 25, 27, 28, 30, 33, 34, 36, 37, 38, 45, 46, 47, 49};0:00:00.001010
92;0.03300592784563712;{24, 3};{0, 1, 2, 3, 5, 9, 10, 13, 14, 15, 16, 19, 20, 23, 24, 33, 38, 39, 44, 49};0:00:02.580076;0.019054604308792602;{21, 15};{2, 6, 7, 8, 10, 13, 14, 15, 18, 21, 22, 26, 27, 28, 34, 39, 40, 42, 43, 47};0:00:00.001993
93;0.020257494301577545;{11, 20};{1, 3, 6, 8, 9, 10, 11, 12, 17, 18, 20, 22, 24, 25, 34, 35, 36, 38, 41, 47};0:00:04.609677;0.020257494301577545;{11, 20};{2, 8, 11, 18, 19, 20, 23, 26, 27, 28, 30, 33, 35, 36, 39, 43, 45, 47, 48, 49};0:00:00.002991
94;0.017597471889732395;{0, 37};{0, 1, 2, 3, 7, 10, 14, 16, 19, 21, 22, 23, 25, 30, 33, 35, 37, 39, 45, 49};0:00:06.422828;0.017597471889732395;{0, 37};{0, 2, 3, 5, 8, 9, 15, 20, 24, 28, 30, 33, 37, 38, 39, 41, 42, 46, 48, 49};0:00:00.001994
95;0.00986335911016297;{42, 15};{0, 1, 3, 8, 10, 11, 13, 15, 16, 17, 19, 20, 23, 27, 29, 30, 34, 40, 42, 46};0:00:05.628952;0.015907212636432286;{40, 23};{1, 2, 3, 7, 10, 12, 13, 18, 23, 25, 28, 33, 37, 39, 40, 41, 43, 46, 48, 49};0:00:00.000998
96;0.007897437263193316;{10, 22};{1, 2, 3, 4, 10, 12, 13, 15, 16, 18, 21, 22, 24, 27, 29, 30, 34, 37, 42, 45};0:00:02.383630;0.007897437263193316;{10, 22};{0, 2, 6, 7, 8, 10, 12, 15, 16, 20, 21, 22, 29, 33, 34, 40, 41, 43, 47, 49};0:00:00.001992
97;0.03054966884535065;{26, 18};{0, 1, 3, 4, 5, 6, 8, 10, 13, 17, 18, 19, 24, 26, 28, 31, 38, 40, 41, 42};0:00:04.476034;0.02008319710642592;{42, 36};{1, 4, 8, 13, 15, 16, 17, 18, 21, 26, 27, 30, 35, 36, 37, 42, 43, 44, 48, 49};0:00:00.002992
98;0.03848048822187543;{12, 21};{0, 1, 2, 5, 6, 7, 12, 17, 18, 19, 21, 27, 29, 31, 32, 34, 36, 37, 41, 44};0:00:02.914208;0.023484052434995975;{2, 39};{0, 2, 4, 5, 6, 11, 12, 14, 16, 21, 27, 29, 36, 37, 38, 39, 41, 42, 44, 49};0:00:00.001995
99;0.026547905242843575;{0, 33};{0, 1, 2, 3, 9, 11, 12, 13, 16, 17, 19, 23, 25, 32, 33, 34, 35, 36, 41, 48};0:00:05.086401;0.033150589197618804;{36, 37};{1, 4, 6, 7, 8, 19, 20, 22, 23, 24, 25, 29, 32, 36, 37, 38, 40, 41, 44, 45};0:00:00.001997
100;0.022753340907513693;{40, 10};{3, 4, 8, 10, 11, 15, 17, 24, 26, 27, 28, 30, 33, 36, 37, 40, 41, 42, 43, 49};0:00:03.135616;0.027562032109478954;{3, 7};{1, 2, 3, 4, 7, 9, 13, 15, 18, 19, 26, 33, 35, 36, 38, 39, 41, 44, 46, 47};0:00:00.001993
